file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_7539,0.0,2.4378,utt,-50.452384573514344,-50.73855294121636,13.141900422268442,3.7405366568170706
common_voice_22_0_35964,0.0,1.075375,utt,-50.42591688368056,-52.542807261149086,13.111695451464488,5.370213629144521
common_voice_22_0_25883,0.0,1.737,utt,-45.667556236530174,-43.197933197021484,13.106336095044771,1.7326837162963855
common_voice_22_0_35693,0.0,1.55925,utt,-50.45799842247596,-50.50445365905762,13.09357468751296,5.378960341087282
common_voice_22_0_28322,0.0,1.3435,utt,-47.28767053404851,-52.40013074874878,13.081924470128786,6.12953550834068
common_voice_22_0_10597,0.0,3.6346,utt,-56.25050576790633,-61.435566902160645,13.054780163616172,21.643267598484883
common_voice_22_0_1435,0.0,4.2484,utt,-60.69397518382353,-61.67425795524351,13.046553481947697,10.072779942667157
common_voice_22_0_7333,0.0,2.5614,utt,-59.94052505493164,-58.682269152473,13.046553481947697,4.989247470750501
common_voice_22_0_5559,0.0,2.7582,utt,-41.05652740036232,-45.002922481960724,12.953530443295133,11.013329257234867
common_voice_22_0_27709,0.0,3.27225,utt,-47.905933438455655,-50.03533808390299,12.952493348223568,11.595428560348322
common_voice_22_0_1111,0.0,6.9085,utt,-47.3156939670767,-58.988902364458355,12.952488592816447,7.347970989144214
common_voice_22_0_4986,0.0,4.5346875,utt,-40.37851821192053,-47.79198964436849,12.932876635856445,8.262226472112973
common_voice_22_0_433,0.0,5.0939,utt,-54.4042469916503,-58.6489307085673,12.883968981720527,15.032617855456916
common_voice_22_0_175,0.0,6.650375,utt,-54.47112312030075,-54.91351455450058,12.821219579525266,5.186029724358178
common_voice_22_0_5883,0.0,3.043375,utt,-57.970947265625,-57.70918124655019,12.809309597877547,23.191458555371998
common_voice_22_0_468,0.0,7.5966875,utt,-52.746278782894734,-54.20345533655045,12.809309026220372,5.7891508407087695
common_voice_22_0_32388,0.0,1.8895625,utt,-51.93039021164021,-50.99362681462215,12.809309026220372,10.977742936029129
common_voice_22_0_21374,0.0,3.3161875,utt,-56.57880153426205,-60.43194580078125,12.801989654186269,13.423538479444261
common_voice_22_0_34397,0.0,1.8527,utt,-43.04356788429054,-44.52494748433431,12.800723425347059,8.488411865196527
common_voice_22_0_30045,0.0,1.048875,utt,-52.42822265625,-55.48802490234375,12.800723311497189,1.9501183507922875
common_voice_22_0_31272,0.0,2.8596,utt,-37.30389873798077,-48.14060325622559,12.794737539180373,10.605363223527595
common_voice_22_0_23325,0.0,2.8800625,utt,-36.15277438693576,-47.75773048400879,12.772184331147072,10.917826266283651
common_voice_22_0_15639,0.0,1.7765625,utt,-49.49904538272472,-52.109045346577965,12.762173809520819,5.264644817035229
common_voice_22_0_32104,0.0,1.4501875,utt,-42.58597117456897,-43.39473533630371,12.695095303363127,-2.053139353830913
common_voice_22_0_25998,0.0,3.0473,utt,-39.59138383709016,-49.13676521994851,12.647913675002114,8.277718007303028
common_voice_22_0_3057,0.0,5.66525,utt,-50.257144235008816,-50.35389832087925,12.62547227305256,8.900373891306606
