file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_59,0.0,2.6878,utt,-53.836728914962826,-52.96909859601189,3.9664803823369787,4.6648073177390685
common_voice_22_0_893,0.0,1.0980625,utt,-52.13529385653409,-51.07559790978065,3.9577562490140226,7.799081801675506
common_voice_22_0_196,0.0,2.318375,utt,-58.172316978717674,-55.84060230961553,3.9577562490140226,6.2523017275037525
common_voice_22_0_190,0.0,3.5011,utt,-53.58201450892857,-55.48252707261305,3.957752860573282,13.809293610062529
common_voice_22_0_142,0.0,2.4214,utt,-58.28996642561984,-57.046274439493814,3.9540868962846516,6.874410156410141
common_voice_22_0_611,0.0,1.6161,utt,-52.408890335648145,-51.42582007015453,3.9439546361163282,4.904901612096191
common_voice_22_0_69,0.0,2.733375,utt,-54.39936755952381,-54.139962719332786,3.9114205330379406,8.736162117749885
common_voice_22_0_421,0.0,1.8188,utt,-53.918843363667584,-54.811753227597194,3.9114185189018693,6.7778574388888515
common_voice_22_0_195,0.0,2.2624,utt,-57.9033678443031,-55.49023324471933,3.9086228172826414,1.774866814325268
common_voice_22_0_618,0.0,1.4075625,utt,-57.325600482047875,-56.97653736787684,3.900802784151081,5.6657378020361975
common_voice_22_0_838,0.0,2.0219,utt,-52.10283879950495,-56.61094774518694,3.900801837212646,16.66912004632651
common_voice_22_0_169,0.0,2.4701875,utt,-53.52493990384615,-50.55626073376886,3.844101365105459,5.24955249478128
common_voice_22_0_507,0.0,1.5836875,utt,-55.68616495253165,-54.584666201942845,3.791593967383449,10.060560363715956
common_voice_22_0_301,0.0,3.8225,utt,-67.77962410013089,-61.267694314320885,3.784978944576286,4.358802944189394
common_voice_22_0_943,0.0,1.430375,utt,-51.41579026442308,-49.330203692118324,3.784978944576286,6.124669014842921
common_voice_22_0_1137,0.0,0.7584,utt,-59.58413214432566,-58.564720153808594,3.784978944576286,6.48355732307348
common_voice_22_0_446,0.0,1.7746,utt,-59.27540717690678,-58.65307344709124,3.7849784345289534,28.1872278302393
common_voice_22_0_694,0.0,1.4661,utt,-61.10956101190476,-60.66180823830997,3.784977924481621,0.8645506160184642
common_voice_22_0_430,0.0,1.6281875,utt,-58.636736723542946,-58.77296378395774,3.7849769043869563,13.080037081277752
common_voice_22_0_479,0.0,1.7789,utt,-57.60960542485955,-56.44744471499794,3.7849769043869563,14.545463489923009
common_voice_22_0_134,0.0,2.2838,utt,-55.304644668311404,-54.11214205423991,3.757699377030538,20.987611112130494
common_voice_22_0_415,0.0,2.1291,utt,-52.688416960093896,-53.905694007873535,3.7349387262220417,18.149298445730665
common_voice_22_0_1193,0.0,0.595375,utt,-51.500406901041664,-53.52735614776611,3.7315344019293493,9.41145820360299
common_voice_22_0_35,0.0,3.4526,utt,-54.046948596014495,-53.363592098920776,3.724466805001,14.317608731560858
common_voice_22_0_242,0.0,2.215,utt,-55.695140941722975,-54.74916472801795,3.67351350908232,8.266906388571543
common_voice_22_0_532,0.0,1.6246,utt,-49.87581983024691,-49.36299858093262,3.67351350908232,9.674522220927471
common_voice_22_0_646,0.0,1.432375,utt,-54.76808006446678,-52.54629247328814,3.6391018535288007,5.964911999216422
common_voice_22_0_306,0.0,1.9186875,utt,-54.585845947265625,-53.45455916722616,3.636203388092072,19.75014624709527
common_voice_22_0_464,0.0,1.5121875,utt,-54.578732926324506,-53.89288768768311,3.632289069165776,10.541712526257086
common_voice_22_0_183,0.0,2.2930625,utt,-56.39784047489083,-56.68698247273763,3.6297368739512508,17.068990002729866
common_voice_22_0_875,0.0,1.3282,utt,-58.83740968632519,-59.534322193690706,3.629735368586782,10.554920255199546
common_voice_22_0_710,0.0,1.84575,utt,-57.67696368243243,-59.32264978745405,3.6271394635252676,6.391646087902551
common_voice_22_0_427,0.0,2.6375,utt,-53.51155968868371,-54.99869135806435,3.6271394635252676,12.579095810368962
common_voice_22_0_98,0.0,2.575375,utt,-55.70533929869186,-53.63125966389974,3.6271394635252676,6.334923218962091
common_voice_22_0_952,0.0,1.3264,utt,-58.54956972509399,-56.64122740427653,3.627139219931667,1.576827892121825
common_voice_22_0_1172,0.0,0.679,utt,-51.091147030101105,-48.45768814086914,3.627139219931667,8.207668238058949
common_voice_22_0_624,0.0,1.4563,utt,-56.951706977739725,-57.09450800278608,3.6271389763380673,13.756579784453251
